Region,NDVI,EVI,Latitude,Longitude
Region_3275,0.53275,0.33275,10.3275,-49.6725
Region_3276,0.53276,0.33276,10.3276,-49.6724
Region_3277,0.53277,0.33277,10.3277,-49.6723
Region_3278,0.53278,0.33278,10.3278,-49.6722
Region_3279,0.53279,0.33279,10.3279,-49.6721
Region_3280,0.5328,0.3328,10.328,-49.672
Region_3281,0.53281,0.33281,10.3281,-49.6719
Region_3282,0.53282,0.33282,10.3282,-49.6718
Region_3283,0.53283,0.33283,10.3283,-49.6717
Region_3284,0.53284,0.33284,10.3284,-49.6716
Region_3285,0.53285,0.33285,10.3285,-49.6715
Region_3286,0.53286,0.33286,10.3286,-49.6714
Region_3287,0.53287,0.33287,10.3287,-49.6713
Region_3288,0.53288,0.33288,10.3288,-49.6712
Region_3289,0.53289,0.33289,10.3289,-49.6711
Region_3290,0.5329,0.3329,10.329,-49.671
Region_3291,0.53291,0.33291,10.3291,-49.6709
Region_3292,0.53292,0.33292,10.3292,-49.6708
Region_3293,0.53293,0.33293,10.3293,-49.6707
Region_3294,0.53294,0.33294,10.3294,-49.6706
Region_3295,0.53295,0.33295,10.3295,-49.6705
Region_3296,0.53296,0.33296,10.3296,-49.6704
Region_3297,0.53297,0.33297,10.3297,-49.6703
Region_3298,0.53298,0.33298,10.3298,-49.6702
Region_3299,0.53299,0.33299,10.3299,-49.6701
Region_3300,0.533,0.333,10.33,-49.67
Region_3301,0.53301,0.33301,10.3301,-49.6699
Region_3302,0.53302,0.33302,10.3302,-49.6698
Region_3303,0.53303,0.33303,10.3303,-49.6697
Region_3304,0.53304,0.33304,10.3304,-49.6696
Region_3305,0.53305,0.33305,10.3305,-49.6695
Region_3306,0.53306,0.33306,10.3306,-49.6694
Region_3307,0.53307,0.33307,10.3307,-49.6693
Region_3308,0.53308,0.33308,10.3308,-49.6692
Region_3309,0.53309,0.33309,10.3309,-49.6691
Region_3310,0.5331,0.3331,10.331,-49.669
Region_3311,0.53311,0.33311,10.3311,-49.6689
Region_3312,0.53312,0.33312,10.3312,-49.6688
Region_3313,0.53313,0.33313,10.3313,-49.6687
Region_3314,0.53314,0.33314,10.3314,-49.6686
Region_3315,0.53315,0.33315,10.3315,-49.6685
Region_3316,0.53316,0.33316,10.3316,-49.6684
Region_3317,0.53317,0.33317,10.3317,-49.6683
Region_3318,0.53318,0.33318,10.3318,-49.6682
Region_3319,0.53319,0.33319,10.3319,-49.6681
Region_3320,0.5332,0.3332,10.332,-49.668
Region_3321,0.53321,0.33321,10.3321,-49.6679
Region_3322,0.53322,0.33322,10.3322,-49.6678
Region_3323,0.53323,0.33323,10.3323,-49.6677
Region_3324,0.53324,0.33324,10.3324,-49.6676
Region_3325,0.53325,0.33325,10.3325,-49.6675
Region_3326,0.53326,0.33326,10.3326,-49.6674
Region_3327,0.53327,0.33327,10.3327,-49.6673
Region_3328,0.53328,0.33328,10.3328,-49.6672
Region_3329,0.53329,0.33329,10.3329,-49.6671
Region_3330,0.5333,0.3333,10.333,-49.667
Region_3331,0.53331,0.33331,10.3331,-49.6669
Region_3332,0.53332,0.33332,10.3332,-49.6668
Region_3333,0.53333,0.33333,10.3333,-49.6667
Region_3334,0.53334,0.33334,10.3334,-49.6666
Region_3335,0.53335,0.33335,10.3335,-49.6665
Region_3336,0.53336,0.33336,10.3336,-49.6664
Region_3337,0.53337,0.33337,10.3337,-49.6663
Region_3338,0.53338,0.33338,10.3338,-49.6662
Region_3339,0.53339,0.33339,10.3339,-49.6661
Region_3340,0.5334,0.3334,10.334,-49.666
Region_3341,0.53341,0.33341,10.3341,-49.6659
Region_3342,0.53342,0.33342,10.3342,-49.6658
Region_3343,0.53343,0.33343,10.3343,-49.6657
Region_3344,0.53344,0.33344,10.3344,-49.6656
Region_3345,0.53345,0.33345,10.3345,-49.6655
Region_3346,0.53346,0.33346,10.3346,-49.6654
Region_3347,0.53347,0.33347,10.3347,-49.6653
Region_3348,0.53348,0.33348,10.3348,-49.6652
Region_3349,0.53349,0.33349,10.3349,-49.6651
Region_3350,0.5335,0.3335,10.335,-49.665
Region_3351,0.53351,0.33351,10.3351,-49.6649
Region_3352,0.53352,0.33352,10.3352,-49.6648
Region_3353,0.53353,0.33353,10.3353,-49.6647
Region_3354,0.53354,0.33354,10.3354,-49.6646
Region_3355,0.53355,0.33355,10.3355,-49.6645
Region_3356,0.53356,0.33356,10.3356,-49.6644
Region_3357,0.53357,0.33357,10.3357,-49.6643
Region_3358,0.53358,0.33358,10.3358,-49.6642
Region_3359,0.53359,0.33359,10.3359,-49.6641
Region_3360,0.5336,0.3336,10.336,-49.664
Region_3361,0.53361,0.33361,10.3361,-49.6639
Region_3362,0.53362,0.33362,10.3362,-49.6638
Region_3363,0.53363,0.33363,10.3363,-49.6637
Region_3364,0.53364,0.33364,10.3364,-49.6636
Region_3365,0.53365,0.33365,10.3365,-49.6635
Region_3366,0.53366,0.33366,10.3366,-49.6634
Region_3367,0.53367,0.33367,10.3367,-49.6633
Region_3368,0.53368,0.33368,10.3368,-49.6632
Region_3369,0.53369,0.33369,10.3369,-49.6631
Region_3370,0.5337,0.3337,10.337,-49.663
Region_3371,0.53371,0.33371,10.3371,-49.6629
Region_3372,0.53372,0.33372,10.3372,-49.6628
Region_3373,0.53373,0.33373,10.3373,-49.6627
Region_3374,0.53374,0.33374,10.3374,-49.6626
Region_3375,0.53375,0.33375,10.3375,-49.6625
Region_3376,0.53376,0.33376,10.3376,-49.6624
Region_3377,0.53377,0.33377,10.3377,-49.6623
Region_3378,0.53378,0.33378,10.3378,-49.6622
Region_3379,0.53379,0.33379,10.3379,-49.6621
Region_3380,0.5338,0.3338,10.338,-49.662
Region_3381,0.53381,0.33381,10.3381,-49.6619
Region_3382,0.53382,0.33382,10.3382,-49.6618
Region_3383,0.53383,0.33383,10.3383,-49.6617
Region_3384,0.53384,0.33384,10.3384,-49.6616
Region_3385,0.53385,0.33385,10.3385,-49.6615
Region_3386,0.53386,0.33386,10.3386,-49.6614
Region_3387,0.53387,0.33387,10.3387,-49.6613
Region_3388,0.53388,0.33388,10.3388,-49.6612
Region_3389,0.53389,0.33389,10.3389,-49.6611
Region_3390,0.5339,0.3339,10.339,-49.661
Region_3391,0.53391,0.33391,10.3391,-49.6609
Region_3392,0.53392,0.33392,10.3392,-49.6608
Region_3393,0.53393,0.33393,10.3393,-49.6607
Region_3394,0.53394,0.33394,10.3394,-49.6606
Region_3395,0.53395,0.33395,10.3395,-49.6605
Region_3396,0.53396,0.33396,10.3396,-49.6604
Region_3397,0.53397,0.33397,10.3397,-49.6603
Region_3398,0.53398,0.33398,10.3398,-49.6602
Region_3399,0.53399,0.33399,10.3399,-49.6601
Region_3400,0.534,0.334,10.34,-49.66
Region_3401,0.53401,0.33401,10.3401,-49.6599
Region_3402,0.53402,0.33402,10.3402,-49.6598
Region_3403,0.53403,0.33403,10.3403,-49.6597
Region_3404,0.53404,0.33404,10.3404,-49.6596
Region_3405,0.53405,0.33405,10.3405,-49.6595
Region_3406,0.53406,0.33406,10.3406,-49.6594
Region_3407,0.53407,0.33407,10.3407,-49.6593
Region_3408,0.53408,0.33408,10.3408,-49.6592
Region_3409,0.53409,0.33409,10.3409,-49.6591
Region_3410,0.5341,0.3341,10.341,-49.659
Region_3411,0.53411,0.33411,10.3411,-49.6589
Region_3412,0.53412,0.33412,10.3412,-49.6588
Region_3413,0.53413,0.33413,10.3413,-49.6587
Region_3414,0.53414,0.33414,10.3414,-49.6586
Region_3415,0.53415,0.33415,10.3415,-49.6585
Region_3416,0.53416,0.33416,10.3416,-49.6584
Region_3417,0.53417,0.33417,10.3417,-49.6583
Region_3418,0.53418,0.33418,10.3418,-49.6582
Region_3419,0.53419,0.33419,10.3419,-49.6581
Region_3420,0.5342,0.3342,10.342,-49.658
Region_3421,0.53421,0.33421,10.3421,-49.6579
Region_3422,0.53422,0.33422,10.3422,-49.6578
Region_3423,0.53423,0.33423,10.3423,-49.6577
Region_3424,0.53424,0.33424,10.3424,-49.6576
Region_3425,0.53425,0.33425,10.3425,-49.6575
Region_3426,0.53426,0.33426,10.3426,-49.6574
Region_3427,0.53427,0.33427,10.3427,-49.6573
Region_3428,0.53428,0.33428,10.3428,-49.6572
Region_3429,0.53429,0.33429,10.3429,-49.6571
Region_3430,0.5343,0.3343,10.343,-49.657
Region_3431,0.53431,0.33431,10.3431,-49.6569
Region_3432,0.53432,0.33432,10.3432,-49.6568
Region_3433,0.53433,0.33433,10.3433,-49.6567
Region_3434,0.53434,0.33434,10.3434,-49.6566
Region_3435,0.53435,0.33435,10.3435,-49.6565
Region_3436,0.53436,0.33436,10.3436,-49.6564
Region_3437,0.53437,0.33437,10.3437,-49.6563
Region_3438,0.53438,0.33438,10.3438,-49.6562
Region_3439,0.53439,0.33439,10.3439,-49.6561
Region_3440,0.5344,0.3344,10.344,-49.656
Region_3441,0.53441,0.33441,10.3441,-49.6559
Region_3442,0.53442,0.33442,10.3442,-49.6558
Region_3443,0.53443,0.33443,10.3443,-49.6557
Region_3444,0.53444,0.33444,10.3444,-49.6556
Region_3445,0.53445,0.33445,10.3445,-49.6555
Region_3446,0.53446,0.33446,10.3446,-49.6554
Region_3447,0.53447,0.33447,10.3447,-49.6553
Region_3448,0.53448,0.33448,10.3448,-49.6552
Region_3449,0.53449,0.33449,10.3449,-49.6551
Region_3450,0.5345,0.3345,10.345,-49.655
Region_3451,0.53451,0.33451,10.3451,-49.6549
Region_3452,0.53452,0.33452,10.3452,-49.6548
Region_3453,0.53453,0.33453,10.3453,-49.6547
Region_3454,0.53454,0.33454,10.3454,-49.6546
Region_3455,0.53455,0.33455,10.3455,-49.6545
Region_3456,0.53456,0.33456,10.3456,-49.6544
Region_3457,0.53457,0.33457,10.3457,-49.6543
Region_3458,0.53458,0.33458,10.3458,-49.6542
Region_3459,0.53459,0.33459,10.3459,-49.6541
Region_3460,0.5346,0.3346,10.346,-49.654
Region_3461,0.53461,0.33461,10.3461,-49.6539
Region_3462,0.53462,0.33462,10.3462,-49.6538
Region_3463,0.53463,0.33463,10.3463,-49.6537
Region_3464,0.53464,0.33464,10.3464,-49.6536
Region_3465,0.53465,0.33465,10.3465,-49.6535
Region_3466,0.53466,0.33466,10.3466,-49.6534
Region_3467,0.53467,0.33467,10.3467,-49.6533
Region_3468,0.53468,0.33468,10.3468,-49.6532
Region_3469,0.53469,0.33469,10.3469,-49.6531
Region_3470,0.5347,0.3347,10.347,-49.653
Region_3471,0.53471,0.33471,10.3471,-49.6529
Region_3472,0.53472,0.33472,10.3472,-49.6528
Region_3473,0.53473,0.33473,10.3473,-49.6527
Region_3474,0.53474,0.33474,10.3474,-49.6526
Region_3475,0.53475,0.33475,10.3475,-49.6525
Region_3476,0.53476,0.33476,10.3476,-49.6524
Region_3477,0.53477,0.33477,10.3477,-49.6523
Region_3478,0.53478,0.33478,10.3478,-49.6522
Region_3479,0.53479,0.33479,10.3479,-49.6521
Region_3480,0.5348,0.3348,10.348,-49.652
Region_3481,0.53481,0.33481,10.3481,-49.6519
Region_3482,0.53482,0.33482,10.3482,-49.6518
Region_3483,0.53483,0.33483,10.3483,-49.6517
Region_3484,0.53484,0.33484,10.3484,-49.6516
Region_3485,0.53485,0.33485,10.3485,-49.6515
Region_3486,0.53486,0.33486,10.3486,-49.6514
Region_3487,0.53487,0.33487,10.3487,-49.6513
Region_3488,0.53488,0.33488,10.3488,-49.6512
Region_3489,0.53489,0.33489,10.3489,-49.6511
Region_3490,0.5349,0.3349,10.349,-49.651
Region_3491,0.53491,0.33491,10.3491,-49.6509
Region_3492,0.53492,0.33492,10.3492,-49.6508
Region_3493,0.53493,0.33493,10.3493,-49.6507
Region_3494,0.53494,0.33494,10.3494,-49.6506
Region_3495,0.53495,0.33495,10.3495,-49.6505
Region_3496,0.53496,0.33496,10.3496,-49.6504
Region_3497,0.53497,0.33497,10.3497,-49.6503
Region_3498,0.53498,0.33498,10.3498,-49.6502
Region_3499,0.53499,0.33499,10.3499,-49.6501
Region_3500,0.535,0.335,10.35,-49.65
Region_3501,0.53501,0.33501,10.3501,-49.6499
Region_3502,0.53502,0.33502,10.3502,-49.6498
Region_3503,0.53503,0.33503,10.3503,-49.6497
Region_3504,0.53504,0.33504,10.3504,-49.6496
Region_3505,0.53505,0.33505,10.3505,-49.6495
Region_3506,0.53506,0.33506,10.3506,-49.6494
Region_3507,0.53507,0.33507,10.3507,-49.6493
Region_3508,0.53508,0.33508,10.3508,-49.6492
Region_3509,0.53509,0.33509,10.3509,-49.6491
Region_3510,0.5351,0.3351,10.351,-49.649
Region_3511,0.53511,0.33511,10.3511,-49.6489
Region_3512,0.53512,0.33512,10.3512,-49.6488
Region_3513,0.53513,0.33513,10.3513,-49.6487
Region_3514,0.53514,0.33514,10.3514,-49.6486
Region_3515,0.53515,0.33515,10.3515,-49.6485
Region_3516,0.53516,0.33516,10.3516,-49.6484
Region_3517,0.53517,0.33517,10.3517,-49.6483
Region_3518,0.53518,0.33518,10.3518,-49.6482
Region_3519,0.53519,0.33519,10.3519,-49.6481
Region_3520,0.5352,0.3352,10.352,-49.648
Region_3521,0.53521,0.33521,10.3521,-49.6479
Region_3522,0.53522,0.33522,10.3522,-49.6478
Region_3523,0.53523,0.33523,10.3523,-49.6477
Region_3524,0.53524,0.33524,10.3524,-49.6476
Region_3525,0.53525,0.33525,10.3525,-49.6475
Region_3526,0.53526,0.33526,10.3526,-49.6474
Region_3527,0.53527,0.33527,10.3527,-49.6473
Region_3528,0.53528,0.33528,10.3528,-49.6472
Region_3529,0.53529,0.33529,10.3529,-49.6471
Region_3530,0.5353,0.3353,10.353,-49.647
Region_3531,0.53531,0.33531,10.3531,-49.6469
Region_3532,0.53532,0.33532,10.3532,-49.6468
Region_3533,0.53533,0.33533,10.3533,-49.6467
Region_3534,0.53534,0.33534,10.3534,-49.6466
Region_3535,0.53535,0.33535,10.3535,-49.6465
Region_3536,0.53536,0.33536,10.3536,-49.6464
Region_3537,0.53537,0.33537,10.3537,-49.6463
Region_3538,0.53538,0.33538,10.3538,-49.6462
Region_3539,0.53539,0.33539,10.3539,-49.6461
Region_3540,0.5354,0.3354,10.354,-49.646
Region_3541,0.53541,0.33541,10.3541,-49.6459
Region_3542,0.53542,0.33542,10.3542,-49.6458
Region_3543,0.53543,0.33543,10.3543,-49.6457
Region_3544,0.53544,0.33544,10.3544,-49.6456
Region_3545,0.53545,0.33545,10.3545,-49.6455
Region_3546,0.53546,0.33546,10.3546,-49.6454
Region_3547,0.53547,0.33547,10.3547,-49.6453
Region_3548,0.53548,0.33548,10.3548,-49.6452
Region_3549,0.53549,0.33549,10.3549,-49.6451
Region_3550,0.5355,0.3355,10.355,-49.645
Region_3551,0.53551,0.33551,10.3551,-49.6449
Region_3552,0.53552,0.33552,10.3552,-49.6448
Region_3553,0.53553,0.33553,10.3553,-49.6447
Region_3554,0.53554,0.33554,10.3554,-49.6446
Region_3555,0.53555,0.33555,10.3555,-49.6445
Region_3556,0.53556,0.33556,10.3556,-49.6444
Region_3557,0.53557,0.33557,10.3557,-49.6443
Region_3558,0.53558,0.33558,10.3558,-49.6442
Region_3559,0.53559,0.33559,10.3559,-49.6441
Region_3560,0.5356,0.3356,10.356,-49.644
Region_3561,0.53561,0.33561,10.3561,-49.6439
Region_3562,0.53562,0.33562,10.3562,-49.6438
Region_3563,0.53563,0.33563,10.3563,-49.6437
Region_3564,0.53564,0.33564,10.3564,-49.6436
Region_3565,0.53565,0.33565,10.3565,-49.6435
Region_3566,0.53566,0.33566,10.3566,-49.6434
Region_3567,0.53567,0.33567,10.3567,-49.6433
Region_3568,0.53568,0.33568,10.3568,-49.6432
Region_3569,0.53569,0.33569,10.3569,-49.6431
Region_3570,0.5357,0.3357,10.357,-49.643
Region_3571,0.53571,0.33571,10.3571,-49.6429
Region_3572,0.53572,0.33572,10.3572,-49.6428
Region_3573,0.53573,0.33573,10.3573,-49.6427
Region_3574,0.53574,0.33574,10.3574,-49.6426
Region_3575,0.53575,0.33575,10.3575,-49.6425
Region_3576,0.53576,0.33576,10.3576,-49.6424
Region_3577,0.53577,0.33577,10.3577,-49.6423
Region_3578,0.53578,0.33578,10.3578,-49.6422
Region_3579,0.53579,0.33579,10.3579,-49.6421
Region_3580,0.5358,0.3358,10.358,-49.642
Region_3581,0.53581,0.33581,10.3581,-49.6419
Region_3582,0.53582,0.33582,10.3582,-49.6418
Region_3583,0.53583,0.33583,10.3583,-49.6417
Region_3584,0.53584,0.33584,10.3584,-49.6416
Region_3585,0.53585,0.33585,10.3585,-49.6415
Region_3586,0.53586,0.33586,10.3586,-49.6414
Region_3587,0.53587,0.33587,10.3587,-49.6413
Region_3588,0.53588,0.33588,10.3588,-49.6412
Region_3589,0.53589,0.33589,10.3589,-49.6411
Region_3590,0.5359,0.3359,10.359,-49.641
Region_3591,0.53591,0.33591,10.3591,-49.6409
Region_3592,0.53592,0.33592,10.3592,-49.6408
Region_3593,0.53593,0.33593,10.3593,-49.6407
Region_3594,0.53594,0.33594,10.3594,-49.6406
Region_3595,0.53595,0.33595,10.3595,-49.6405
Region_3596,0.53596,0.33596,10.3596,-49.6404
Region_3597,0.53597,0.33597,10.3597,-49.6403
Region_3598,0.53598,0.33598,10.3598,-49.6402
Region_3599,0.53599,0.33599,10.3599,-49.6401
Region_3600,0.536,0.336,10.36,-49.64
Region_3601,0.53601,0.33601,10.3601,-49.6399
Region_3602,0.53602,0.33602,10.3602,-49.6398
Region_3603,0.53603,0.33603,10.3603,-49.6397
Region_3604,0.53604,0.33604,10.3604,-49.6396
Region_3605,0.53605,0.33605,10.3605,-49.6395
Region_3606,0.53606,0.33606,10.3606,-49.6394
Region_3607,0.53607,0.33607,10.3607,-49.6393
Region_3608,0.53608,0.33608,10.3608,-49.6392
Region_3609,0.53609,0.33609,10.3609,-49.6391
Region_3610,0.5361,0.3361,10.361,-49.639
Region_3611,0.53611,0.33611,10.3611,-49.6389
Region_3612,0.53612,0.33612,10.3612,-49.6388
Region_3613,0.53613,0.33613,10.3613,-49.6387
Region_3614,0.53614,0.33614,10.3614,-49.6386
Region_3615,0.53615,0.33615,10.3615,-49.6385
Region_3616,0.53616,0.33616,10.3616,-49.6384
Region_3617,0.53617,0.33617,10.3617,-49.6383
Region_3618,0.53618,0.33618,10.3618,-49.6382
Region_3619,0.53619,0.33619,10.3619,-49.6381
Region_3620,0.5362,0.3362,10.362,-49.638
Region_3621,0.53621,0.33621,10.3621,-49.6379
Region_3622,0.53622,0.33622,10.3622,-49.6378
Region_3623,0.53623,0.33623,10.3623,-49.6377
Region_3624,0.53624,0.33624,10.3624,-49.6376
Region_3625,0.53625,0.33625,10.3625,-49.6375
Region_3626,0.53626,0.33626,10.3626,-49.6374
Region_3627,0.53627,0.33627,10.3627,-49.6373
Region_3628,0.53628,0.33628,10.3628,-49.6372
Region_3629,0.53629,0.33629,10.3629,-49.6371
Region_3630,0.5363,0.3363,10.363,-49.637
Region_3631,0.53631,0.33631,10.3631,-49.6369
Region_3632,0.53632,0.33632,10.3632,-49.6368
Region_3633,0.53633,0.33633,10.3633,-49.6367
Region_3634,0.53634,0.33634,10.3634,-49.6366
Region_3635,0.53635,0.33635,10.3635,-49.6365
Region_3636,0.53636,0.33636,10.3636,-49.6364
Region_3637,0.53637,0.33637,10.3637,-49.6363
Region_3638,0.53638,0.33638,10.3638,-49.6362
Region_3639,0.53639,0.33639,10.3639,-49.6361
Region_3640,0.5364,0.3364,10.364,-49.636
Region_3641,0.53641,0.33641,10.3641,-49.6359
Region_3642,0.53642,0.33642,10.3642,-49.6358
Region_3643,0.53643,0.33643,10.3643,-49.6357
Region_3644,0.53644,0.33644,10.3644,-49.6356
Region_3645,0.53645,0.33645,10.3645,-49.6355
Region_3646,0.53646,0.33646,10.3646,-49.6354
Region_3647,0.53647,0.33647,10.3647,-49.6353
Region_3648,0.53648,0.33648,10.3648,-49.6352
Region_3649,0.53649,0.33649,10.3649,-49.6351
Region_3650,0.5365,0.3365,10.365,-49.635
Region_3651,0.53651,0.33651,10.3651,-49.6349
Region_3652,0.53652,0.33652,10.3652,-49.6348
Region_3653,0.53653,0.33653,10.3653,-49.6347
Region_3654,0.53654,0.33654,10.3654,-49.6346
Region_3655,0.53655,0.33655,10.3655,-49.6345
Region_3656,0.53656,0.33656,10.3656,-49.6344
Region_3657,0.53657,0.33657,10.3657,-49.6343
Region_3658,0.53658,0.33658,10.3658,-49.6342
Region_3659,0.53659,0.33659,10.3659,-49.6341
Region_3660,0.5366,0.3366,10.366,-49.634
Region_3661,0.53661,0.33661,10.3661,-49.6339
Region_3662,0.53662,0.33662,10.3662,-49.6338
Region_3663,0.53663,0.33663,10.3663,-49.6337
Region_3664,0.53664,0.33664,10.3664,-49.6336
Region_3665,0.53665,0.33665,10.3665,-49.6335
Region_3666,0.53666,0.33666,10.3666,-49.6334
Region_3667,0.53667,0.33667,10.3667,-49.6333
Region_3668,0.53668,0.33668,10.3668,-49.6332
Region_3669,0.53669,0.33669,10.3669,-49.6331
Region_3670,0.5367,0.3367,10.367,-49.633
Region_3671,0.53671,0.33671,10.3671,-49.6329
Region_3672,0.53672,0.33672,10.3672,-49.6328
Region_3673,0.53673,0.33673,10.3673,-49.6327
Region_3674,0.53674,0.33674,10.3674,-49.6326
Region_3675,0.53675,0.33675,10.3675,-49.6325
Region_3676,0.53676,0.33676,10.3676,-49.6324
Region_3677,0.53677,0.33677,10.3677,-49.6323
Region_3678,0.53678,0.33678,10.3678,-49.6322
Region_3679,0.53679,0.33679,10.3679,-49.6321
Region_3680,0.5368,0.3368,10.368,-49.632
Region_3681,0.53681,0.33681,10.3681,-49.6319
Region_3682,0.53682,0.33682,10.3682,-49.6318
Region_3683,0.53683,0.33683,10.3683,-49.6317
Region_3684,0.53684,0.33684,10.3684,-49.6316
Region_3685,0.53685,0.33685,10.3685,-49.6315
Region_3686,0.53686,0.33686,10.3686,-49.6314
Region_3687,0.53687,0.33687,10.3687,-49.6313
Region_3688,0.53688,0.33688,10.3688,-49.6312
Region_3689,0.53689,0.33689,10.3689,-49.6311
Region_3690,0.5369,0.3369,10.369,-49.631
Region_3691,0.53691,0.33691,10.3691,-49.6309
Region_3692,0.53692,0.33692,10.3692,-49.6308
Region_3693,0.53693,0.33693,10.3693,-49.6307
Region_3694,0.53694,0.33694,10.3694,-49.6306
Region_3695,0.53695,0.33695,10.3695,-49.6305
Region_3696,0.53696,0.33696,10.3696,-49.6304
Region_3697,0.53697,0.33697,10.3697,-49.6303
Region_3698,0.53698,0.33698,10.3698,-49.6302
Region_3699,0.53699,0.33699,10.3699,-49.6301
Region_3700,0.537,0.337,10.37,-49.63
Region_3701,0.53701,0.33701,10.3701,-49.6299
Region_3702,0.53702,0.33702,10.3702,-49.6298
Region_3703,0.53703,0.33703,10.3703,-49.6297
Region_3704,0.53704,0.33704,10.3704,-49.6296
Region_3705,0.53705,0.33705,10.3705,-49.6295
Region_3706,0.53706,0.33706,10.3706,-49.6294
Region_3707,0.53707,0.33707,10.3707,-49.6293
Region_3708,0.53708,0.33708,10.3708,-49.6292
Region_3709,0.53709,0.33709,10.3709,-49.6291
Region_3710,0.5371,0.3371,10.371,-49.629
Region_3711,0.53711,0.33711,10.3711,-49.6289
Region_3712,0.53712,0.33712,10.3712,-49.6288
Region_3713,0.53713,0.33713,10.3713,-49.6287
Region_3714,0.53714,0.33714,10.3714,-49.6286
Region_3715,0.53715,0.33715,10.3715,-49.6285
Region_3716,0.53716,0.33716,10.3716,-49.6284
Region_3717,0.53717,0.33717,10.3717,-49.6283
Region_3718,0.53718,0.33718,10.3718,-49.6282
Region_3719,0.53719,0.33719,10.3719,-49.6281
Region_3720,0.5372,0.3372,10.372,-49.628
Region_3721,0.53721,0.33721,10.3721,-49.6279
Region_3722,0.53722,0.33722,10.3722,-49.6278
Region_3723,0.53723,0.33723,10.3723,-49.6277
Region_3724,0.53724,0.33724,10.3724,-49.6276
Region_3725,0.53725,0.33725,10.3725,-49.6275
Region_3726,0.53726,0.33726,10.3726,-49.6274
Region_3727,0.53727,0.33727,10.3727,-49.6273
Region_3728,0.53728,0.33728,10.3728,-49.6272
Region_3729,0.53729,0.33729,10.3729,-49.6271
Region_3730,0.5373,0.3373,10.373,-49.627
Region_3731,0.53731,0.33731,10.3731,-49.6269
Region_3732,0.53732,0.33732,10.3732,-49.6268
Region_3733,0.53733,0.33733,10.3733,-49.6267
Region_3734,0.53734,0.33734,10.3734,-49.6266
Region_3735,0.53735,0.33735,10.3735,-49.6265
Region_3736,0.53736,0.33736,10.3736,-49.6264
Region_3737,0.53737,0.33737,10.3737,-49.6263
Region_3738,0.53738,0.33738,10.3738,-49.6262
Region_3739,0.53739,0.33739,10.3739,-49.6261
Region_3740,0.5374,0.3374,10.374,-49.626
Region_3741,0.53741,0.33741,10.3741,-49.6259
Region_3742,0.53742,0.33742,10.3742,-49.6258
Region_3743,0.53743,0.33743,10.3743,-49.6257
Region_3744,0.53744,0.33744,10.3744,-49.6256
Region_3745,0.53745,0.33745,10.3745,-49.6255
Region_3746,0.53746,0.33746,10.3746,-49.6254
Region_3747,0.53747,0.33747,10.3747,-49.6253
Region_3748,0.53748,0.33748,10.3748,-49.6252
Region_3749,0.53749,0.33749,10.3749,-49.6251
Region_3750,0.5375,0.3375,10.375,-49.625
Region_3751,0.53751,0.33751,10.3751,-49.6249
Region_3752,0.53752,0.33752,10.3752,-49.6248
Region_3753,0.53753,0.33753,10.3753,-49.6247
Region_3754,0.53754,0.33754,10.3754,-49.6246
Region_3755,0.53755,0.33755,10.3755,-49.6245
Region_3756,0.53756,0.33756,10.3756,-49.6244
Region_3757,0.53757,0.33757,10.3757,-49.6243
Region_3758,0.53758,0.33758,10.3758,-49.6242
Region_3759,0.53759,0.33759,10.3759,-49.6241
Region_3760,0.5376,0.3376,10.376,-49.624
Region_3761,0.53761,0.33761,10.3761,-49.6239
Region_3762,0.53762,0.33762,10.3762,-49.6238
Region_3763,0.53763,0.33763,10.3763,-49.6237
